;mmol/l
;Br
1;0.19127476467566357
2;0.18115946761402002
3;0.1719263023047172
4;0.3547668881386431
5;0.5282159224470879
6;0.5018126836092918
7;0.47768460282008557
8;0.4556175327558619
9;0.4354176813970788
10;0.4169096751988777
11;0.39993480657306024
12;0.3843494481418996
13;0.5612983825690364
14;0.5379991484916871
15;0.5166174767560789
16;0.4969738687751745
17;0.47890587784355687
18;0.4622664867315428
19;0.4469226396686917
20;0.43275391402464636
21;0.4196513183933753
22;0.40751620505197117
23;0.3962592859098569
24;0.38579974210001056
25;0.37606441830102355
26;0.3669870937268127
27;0.35850782248812174
28;0.3505723367242422
29;0.34313150653160196
30;0.33614085128431287
31;0.3295600974561122
32;0.32335277851853006
33;0.31748587291122654
34;0.31192947646147917
35;0.3066565059745739
36;0.30164243102882193
37;0.2968650312912022
38;0.29230417692504473
39;0.2879416298922807
40;0.28376086416190344
41;0.2797469030254978
42;0.2758861718919117
43;0.2721663650880554
44;0.2685763253329929
45;0.2651059346793259
46;0.26174601583063467
47;0.2584882428475861
48;0.2553250603492811
49;0.25224961040143473
50;0.2492556663599117
51;0.24633757300774836
52;0.2434901923867791
53;0.2407088547819742
54;0.2379893143681649
55;0.23532770907549133
56;0.23272052427212916
57;0.2301645599010532
58;0.22765690074216247
59;0.2251948895023699
60;0.22277610246455856
61;0.22039832745191654
62;0.21805954388733223
63;0.21575790474849663
64;0.21349172023833252
65;0.211259443007533
66;0.20905965478152608
67;0.20689105425823398
68;0.20475244615571356
69;0.20264273130027027
70;0.20056089765604856
71;0.19850601220652378
72;0.19647721360684306
73;0.19447370553367702
74;0.19249475066622188
75;0.19053966523830737
76;0.18860781410727875
77;0.18669860629049262
78;0.18481149092494267
79;0.18294595360976626
80;0.18110151309521125
81;0.17927771828510944
82;0.1774741455230379
83;0.17569039613518744
84;0.17392609420552488
85;0.17218088456115813
86;0.17045443094791632
87;0.1687464143780585
88;0.16705653163374526
89;0.1653844939114651
90;0.16373002559401695
91;0.16209286313792412
92;0.16047275406530923
93;0.15886945605030375
94;0.15728273609100943
95;0.15571236975888472
96;0.1541581405182012
97;0.15261983910891605
98;0.1510972629869388
99;0.14959021581634405
100;0.14809850700859986
101;0.14662195130435066
102;0.14516036839371793
103;0.14371358257146624
104;0.14228142242372885
105;0.14086372054330273
106;0.139460313270806
107;0.1380710404592491
108;0.13669574525980424
109;0.13533427392676695
110;0.13398647563989588
111;0.1326522023424885
112;0.1313313085937072
113;0.1300236514338111
114;0.12872909026107646
115;0.12744748671930545
116;0.12617870459492608
117;0.12492260972278219
118;0.12367906989979711
119;0.12244795480577302
120;0.1212291359306571
121;0.12002248650767047
122;0.11882788145175177
123;0.11764519730282064
124;0.11647431217341249
125;0.11531510570027885
126;0.11416745899958604
127;0.11303125462537976
128;0.11190637653101482
129;0.11079271003327765
130;0.1096901417789546
131;0.10859855971362405
132;0.10751785305246876
133;0.10644791225292694
134;0.10538862898901559
135;0.10433989612717667
136;0.10330160770351009
137;0.10227365890227068
138;0.10125594603551812
139;0.1002483665238184
140;0.0992508188779061
141;0.09826320268122468
142;0.09728541857326947
143;0.096317368233666
144;0.09535895436692184
145;0.09441008068779644
146;0.09347065190723823
147;0.09254057371884337
148;0.09161975278579457
149;0.09070809672824237
150;0.08980551411109476
151;0.08891191443218399
