;mmol/l
;Br
1;0.0
2;0.0
3;0.0
4;0.0
5;0.0
6;0.0
7;0.3843990266889722
8;0.7593072075927705
9;0.7405598458397838
10;1.1066743847866873
11;1.0793504968703134
12;1.4371002648392945
13;1.401618132876306
14;1.7514110845618782
15;1.7081685908094921
16;2.050392784720939
17;1.9997684064897072
18;2.3347929752994876
19;2.661545758032684
20;2.5958319591262398
21;2.5317406396957467
22;2.4692317405802133
23;2.408266191682855
24;2.7332049142399852
25;3.050120871151779
26;2.9748131185188234
27;2.9013647209233233
28;2.8297297707258338
29;2.7598634937505673
30;2.691722221300073
31;2.6252633628608817
32;2.5604453794830517
33;2.4972277578169657
34;2.4355709847911755
35;2.375436522915441
36;2.316786786193547
37;2.259585116630832
38;2.2037957613217465
39;2.149383850103125
40;2.096315373759198
41;2.0445571627647245
42;1.9940768665529611
43;1.9448429332955015
44;1.89682459018136
45;1.8499918241829605
46;1.8043153632970177
47;1.7597666582485838
48;1.7163178646468191
49;1.6739418255813447
50;1.632612054648288
51;1.5923027193954173
52;1.5529886251760194
53;1.5146451994014247
54;1.47724847618234
55;1.4407750813493865
56;1.4052022178434838
57;1.3705076514669463
58;1.3366696969863843
59;1.3036672045787285
60;1.271479546611902
61;1.2400866047518786
62;1.2094687573880682
63;1.1796068673691735
64;1.150482270041846
65;1.1220767615846692
66;1.0943725876301802
67;1.0673524321678098
68;1.0409994067208135
69;1.015297039790423
70;0.9902292665606242
71;0.9657804188571227
72;0.9419352153542265
73;0.9186787520235192
74;0.8959964928183572
75;0.8738742605883665
76;0.8522982282182638
77;0.8312549099854587
78;0.8107311531310373
79;0.7907141296388608
80;0.7711913282176369
81;0.7521505464809565
82;0.733579883320404
83;0.7154677314669778
84;0.6978027702361689
85;0.6805739584521646
86;0.6637705275467549
87;0.6473819748286254
88;0.631398056918835
89;0.6158087833483691
90;0.6006044103137724
91;0.585775434586954
92;0.5713125875753604
93;0.557206829528804
94;0.543449343889324
95;0.5300315317805515
96;0.5169450066331323
97;0.504181588942846
98;0.49173330115815217
99;0.479592362693959
100;0.4677511850685053
101;0.45620236716031237
102;0.4449386905822414
103;0.4339531151697673
104;0.4232387745806467
105;0.4127889720032298
106;0.4025971759707359
107;0.3926570162788736
108;0.3829622800042558
109;0.3735069076211205
110;0.36428498921392954
111;0.3552907607834798
112;0.346518600644215
113;0.3379630259104904
114;0.32961868906958947
115;0.3214803746393556
116;0.31354299590834533
117;0.3058015917564682
118;0.2982513235541251
119;0.2908874721379075
120;0.2837054348609666
121;0.27670072271620927
122;0.2698689575305221
123;0.2632058692282713
124;0.2567072931623662
125;0.25036916751121874
126;0.24418753073997365
127;0.23815851912441946
128;0.23227836433603555
129;0.22654339108666385
130;0.2209500148313343
131;0.21549473952780746
132;0.2101741554514343
133;0.2049849370639675
134;0.19992384093499146
135;0.1949877037146729
136;0.19017344015656423
137;0.18547804118922404
138;0.18089857203544957
139;0.1764321703779453
140;0.17207604457028164
141;0.16782747189202482
142;0.1636837968469482
143;0.15964242950326055
144;0.15570084387481437
145;0.15185657634228236
146;0.14810722411331517
147;0.14445044372071794
148;0.14088394955770708
149;0.13740551244933133
150;0.13401295825916532
151;0.13070416653040312
152;0.12747706916050403
153;0.12432964910856087
154;0.12125993913458397
155;0.11826602056991208
156;0.1153460221179819
157;0.11249811868470708
158;0.10972053023773458
159;0.10701152069386691
160;0.10436939683395344
161;0.10179250724457328
162;0.09927924128584817
163;0.0968280280847402
164;0.0944373355532049
165;0.09210566943058639
166;0.0898315723496559
167;0.08761362292570969
168;0.08545043486815744
169;0.08334065611404541
170;0.08128296798297314
171;0.07927608435287531
172;0.0773187508561535
173;0.07540974409565565
174;0.07354787088001298
175;0.07173196747785664
176;0.06996089889044757
177;0.0682335581422655
178;0.06654886558911308
179;0.06490576824330321
180;0.06330323911550742
181;0.06174027657285404
182;0.0602159037128752
183;0.058729167752910864
184;0.057279139434588684
185;0.055864912443007286
186;0.05448560284025995
187;0.0531403485129446
188;0.051828308633314946
189;0.050548663133735676
190;0.04930061219411356
191;0.04808337574198384
192;0.04689619296493953
193;0.04573832183509888
194;0.044609038645313855
195;0.04350763755682955
196;0.04243343015811201
197;0.04138574503456863
198;0.04036392734889213
199;0.039367338431765986
200;0.038395355382675286
201;0.037447370680573605
202;0.03652279180416262
203;0.035621040861546945
204;0.03474155422903299
205;0.03388378219884571
206;0.03304718863554341
207;0.03223125064091555
208;0.03143545822715449
209;0.030659313998096367
210;0.0299023328383324
211;0.029164041609995896
212;0.02844397885703573
213;0.02774169451679127
214;0.02705674963868857
215;0.02638871610988197
216;0.025737176387669636
217;0.02510172323851575
218;0.02448195948351635
219;0.023877497750149534
220;0.023287960230155058
221;0.02271297844339184
222;0.022152193007525908
223;0.021605253413404742
224;0.021071817805977607
225;0.02055155277062508
226;0.020044133124763983
227;0.019549241714597747
228;0.01906656921688494
229;0.018595813945602165
230;0.018136681663380488
231;0.0176888853975975
232;0.017252145261010078
233;0.016826188276815757
234;0.016410748208033336
235;0.016005565391096113
236;0.015610386573553674
237;0.015224964755780898
238;0.014849059036595134
239;0.014482434462685117
240;0.014124861881757517
241;0.013776117799309272
242;0.013435984238936277
243;0.013104248606091004
244;0.012780703555204016
245;0.012465146860086228
246;0.012157381287530947
247;0.011857214474036705
248;0.011564458805573812
249;0.01127893130031947
