;mmol/l
;Br
1;0.0
2;0.0
3;1.392038377172355
4;2.6516067881799557
5;2.399273039863375
6;2.170952022553264
7;3.356396999939395
8;3.036993595328802
9;2.7479854433890596
10;2.486480053396558
11;3.6418985686856113
12;3.295326097638345
13;2.981734357773595
14;2.6979848175569696
15;2.441237616218468
16;2.2089231414713795
17;1.9987163119688436
18;1.8085133071082438
19;1.6364105112874976
20;1.4806854618802838
21;1.3397796102511383
22;1.2122827232768643
23;1.0969187692594395
24;0.9925331469718939
25;0.898081130021154
26;0.8126174108751578
27;0.7352866399073443
28;0.6653148647700978
29;0.6020017844195189
30;0.5447137402671978
31;0.4928773743120816
32;0.4459738907808871
33;0.403533863845629
34;0.3651325394521533
35;0.3303855842387996
36;0.29894523899893743
37;0.2704968381899414
38;0.24475566065467733
39;0.2214640800364637
40;0.20038898636790298
41;0.1813194530279764
42;0.1640646257175266
43;0.14845181232528287
44;0.1343247545671678
45;0.12154206410087007
46;0.10997580746379236
47;0.0995102256719577
48;0.09004057566518987
49;0.08147208200336185
50;0.0737189883219359
51;0.06670369905344355
52;0.06035600282496552
53;0.05461236975911289
54;0.04941531564566082
55;0.044712826620251694
56;0.040457838592158075
57;0.03660776621104391
58;0.033124076658465014
59;0.02997190399847068
60;0.027119700227597857
61;0.024538919531848877
62;0.022203732590590313
63;0.020090768068030628
64;0.01817887870503614
65;0.016448929670253784
66;0.014883607052287525
67;0.01346724457625364
68;0.012185666810436127
69;0.01102604729380151
70;0.009976780164465737
71;0.009027364004327555
72;0.008168296737346505
73;0.007390980529572165
74;0.006687635739132127
75;0.006051223054961319
76;0.005475373045010872
77;0.004954322408831327
78;0.004482856296524634
79;0.004056256116773594
80;0.0036702523115939856
81;0.0033209816251632152
82;0.0030049484390575476
83;0.0027189897869280186
84;0.0024602436984700925
85;0.002226120555862918
86;0.002014277176003778
87;0.0018225933591440224
88;0.0016491506692173643
89;0.0014922132334869143
90;0.00135021036934739
91;0.0012217208644056717
92;0.001105458752509489
93;0.0010002604433659386
94;0.0009050730769387398
95;0.0008189439860711109
96;0.0007410111618726608
97;0.0006704946264446851
98;0.0006066886265991938
99;0.000548954570443797
100;0.0004967146361394045
101;0.00044944598886504993
102;0.0004066755481112706
103;0.0003679752529313606
104;0.0003329577777635415
105;0.00030127265594655374
106;0.0002726027721315156
107;0.0002466611884849257
108;0.00022318827291838134
109;0.00020194910060337314
110;0.00018273110276464046
111;0.00016534193922042087
112;0.0001496075733772642
113;0.00013537053041330906
114;0.0001224883212173369
115;0.00011083201630985437
116;0.000100284955473528
117;9.074158017851828e-05
118;8.210637711723348e-05
119;7.429292227504433e-05
120;6.722301596969733e-05
121;6.0825900202611e-05
122;5.503755048904352e-05
123;4.980003507952988e-05
124;4.506093515946203e-05
125;4.077282022397341e-05
126;3.689277337750446e-05
127;3.3381961807086934e-05
128;3.020524813049955e-05
129;2.73308387295367e-05
130;2.4729965548791196e-05
131;2.2376598175286458e-05
132;2.024718331735437e-05
133;1.8320409075375676e-05
134;1.657699164512549e-05
135;1.4999482318979018e-05
136;1.3572092853381003e-05
137;1.2280537454797571e-05
138;1.1111889802692925e-05
139;1.0054453678568775e-05
140;9.097645906278327e-06
141;8.231890432042298e-06
142;7.448522484084075e-06
143;6.739701852681425e-06
144;6.098334422712432e-06
145;5.5180011733669316e-06
146;4.99289393442873e-06
147;4.517757256155897e-06
148;4.087835810973322e-06
149;3.6988268005560334e-06
150;3.3468368919773303e-06
151;3.0283432519242635e-06
152;2.740158288997773e-06
153;2.479397751226577e-06
154;2.24345185950402e-06
155;2.02995918804159e-06
156;1.8367830304259254e-06
157;1.66199001474286e-06
158;1.5038307537414757e-06
159;1.3607223363785076e-06
160;1.2312324855125872e-06
161;1.1140652231932065e-06
162;1.0080479000777964e-06
163;9.121194591629637e-07
164;8.253198163693717e-07
165;7.46780251697575e-07
166;6.75714714786278e-07
167;6.114119578561205e-07
168;5.532284173028428e-07
169;5.005817726964244e-07
170;4.5294511872249683e-07
171;4.098416917368548e-07
172;3.708400981546656e-07
173;3.3554999691846927e-07
174;3.036181928336821e-07
175;2.7472510167237305e-07
176;2.4858155166689634e-07
177;2.2492588938164706e-07
178;2.0352136099753127e-07
179;1.8415374280017076e-07
180;1.666291971569647e-07
181;1.5077233252491268e-07
182;1.3642444807310118e-07
183;1.2344194535144568e-07
184;1.116948911091382e-07
185;1.0106571687900026e-07
186;9.144804231274782e-08
187;8.274561049070996e-08
188;7.487132455022317e-08
189;6.774637599095634e-08
190;6.129945593295026e-08
191;5.5466041433379754e-08
192;5.018774971925491e-08
193;4.541175387300555e-08
194;4.1090254122934856e-08
195;3.717999944703782e-08
196;3.364185470223608e-08
197;3.044040894671222e-08
198;2.7543621035301792e-08
199;2.492249894094343e-08
200;2.2550809592727197e-08
201;2.040481632650381e-08
202;1.8463041320371708e-08
203;1.6706050637416364e-08
204;1.5116259724337827e-08
205;1.3677757419330808e-08
206;1.2376146707829468e-08
207;1.1198400632346664e-08
208;1.0132731914304806e-08
209;9.168474982990135e-09
210;8.29597923093608e-09
211;7.506512427400143e-09
212;6.792173323263592e-09
213;6.145812572674551e-09
214;5.560961179991781e-09
215;5.0317657559019665e-09
216;4.552929934732091e-09
217;4.119661366641617e-09
218;3.727623754174491e-09
219;3.372893453136759e-09
220;3.0519202034466577e-09
