;mmol/l
;Br
1;0.38063040878025683
2;0.7518630192830374
3;0.733299455194296
4;0.715194227135973
5;0.6975360187511572
6;0.6803137930847846
7;0.6635167856851826
8;0.6471344978759375
9;0.6311566901938799
10;0.6155733759890865
11;0.6003748151828997
12;0.5855515081800604
13;0.5710941899311521
14;0.556993824141644
15;0.5432415976239113
16;0.5298289147887079
17;0.5167473922726417
18;0.5039888536983004
19;0.49154532456374966
20;0.47940902725820894
21;0.46757237620079223
22;0.4560279730992731
23;0.444768602325911
24;0.4337872264074487
25;0.42307698162646323
26;0.41263117373131836
27;0.4024432737520397
28;0.3925069139194961
29;0.38281588368533603
30;0.3733641258401936
31;0.3641457327277345
32;0.3551549425521795
33;0.3463861357769937
34;0.33783383161249386
35;0.32949268459017594
36;0.32135748122162366
37;0.3134231367399083
38;0.3056846919214441
39;0.29813730998631166
40;0.2907762735751133
41;0.28359698180047016
42;0.2765949473713172
43;0.2697657937882007
44;0.26310525260782336
45;0.2566091607751284
46;0.25027345802125484
47;0.24409418432573668
48;0.2380674774413618
49;0.2321895704801416
50;0.22645678955888326
51;0.2208655515028931
52;0.21541236160637584
53;0.2100938114481298
54;0.2049065767611726
55;0.19984741535496606
56;0.1949131650889416
57;0.19010074189605952
58;0.18540713785516655
59;0.18082941931094745
60;0.17636472504029466
61;0.17201026446395085
62;0.16776331590230614
63;0.1636212248742596
64;0.15958140243808214
65;0.15564132357324387
66;0.15179852560219376
67;0.1480506066511062
68;0.14439522414863162
69;0.1408300933617133
70;0.13735298596755446
71;0.13396172866084438
72;0.1306542017953715
73;0.1274283380591758
74;0.12428212118241139
75;0.12121358467711224
76;0.11822081060807318
77;0.11530192839407803
78;0.11245511363872537
79;0.10967858699012137
80;0.10697061302872711
81;0.10432949918266465
82;0.10175359466980469
83;0.09924128946597381
84;0.09679101329863722
85;0.09440123466542703
86;0.09207045987690364
87;0.08979723212295103
88;0.08758013056222314
89;0.08541776943407171
90;0.08330879719240089
91;0.08125189566090674
92;0.07924577920917422
93;0.07728919394911637
94;0.07538091695125342
95;0.07351975548034204
96;0.07170454624987693
97;0.06993415469499896
98;0.06820747426335524
99;0.06652342572346776
100;0.06488095649017868
101;0.06327903996675024
102;0.06171667490320853
103;0.06019288477052951
104;0.058706717150276706
105;0.05725724313930858
106;0.055843556769183914
107;0.054464774439901976
108;0.05312003436762377
109;0.051808496046029134
110;0.0505293397209729
111;0.04928176587811182
112;0.04806499474318213
113;0.04687826579461522
114;0.04572083728818696
115;0.04459198579340335
116;0.04349100574133288
117;0.042417208983603086
118;0.04136992436228532
119;0.04034849729039927
120;0.03935228934277474
121;0.03838067785701512
122;0.0374330555443132
123;0.036508830109875795
124;0.03560742388272029
125;0.034728273454611484
126;0.03387082932791302
127;0.033034555572133514
128;0.0322189294889526
129;0.03142344128551741
130;0.030647593755805468
131;0.02989090196985471
132;0.029152892970666516
133;0.028433105478592152
134;0.02773108960301801
135;0.027046406561169304
136;0.02637862840385656
137;0.025727337747993424
138;0.025092127515718664
139;0.024472600679959274
140;0.023868370016275595
141;0.02327905786083344
142;0.022704295874351934
143;0.022143724811879418
144;0.02159699429825372
145;0.02106376260910624
146;0.02054369645727309
147;0.02003647078447979
148;0.01954176855816924
149;0.01905928057334608
150;0.01858870525931347
151;0.01812974849118163
152;0.017682123406030155
153;0.01724555022360939
154;0.016819756071468666
155;0.016404474814402117
156;0.015999446888105527
157;0.015604419136940184
158;0.015219144655702363
159;0.014843382635299539
160;0.014476898212236874
161;0.014119462321819869
162;0.013770851554981497
163;0.013430848018644232
164;0.013099239199529815
165;0.012775817831331514
166;0.012460381765165937
167;0.012152733843223433
168;0.011852681775537987
169;0.011560038019799776
170;0.011274619664135102
171;0.010996248312780513
172;0.010724749974579664
173;0.010459954954233155
174;0.010201697746233461
175;0.009949816931418599
176;0.009704155076079884
177;0.009464558633560771
178;0.009230877848285152
179;0.009002966662155278
180;0.008780682623260677
181;0.008563886796841075
182;0.00835244367844767
183;0.008146221109248402
184;0.007945090193424407
185;0.0077489252176059275
186;0.007557603572297362
187;0.007371005675242355
188;0.007189014896680962
189;0.007011517486452282
190;0.006838402502896893
191;0.006669561743514696
192;0.00650488967733485
193;0.006344283378955464
194;0.006187642464211867
195;0.006034869027433252
196;0.005885867580248433
197;0.005740544991902516
198;0.005598810431047128
199;0.0054605753089678865
200;0.005325753224213556
201;0.005194259908592329
202;0.00506601317450148
203;0.004940932863557414
204;0.00481894079649408
205;0.004699960724298384
206;0.004583918280552075
207;0.00447074093495031
208;0.004360357947967853
209;0.004252700326644569
210;0.004147700781462576
211;0.00404529368428811
212;0.003945415027351807
213;0.003848002383241753
214;0.0037529948658843286
215;0.0036603330924884292
216;0.0035699591464292825
217;0.0034818165410486863
218;0.0033958501843489885
219;0.0033120063445588087
220;0.0032302326165489312
221;0.0031504778890773886
222;0.0030726923128432753
223;0.0029968272693293094
224;0.002922835340413677
225;0.0028506702787321654
226;0.00278028697877205
227;0.002711641448679687
228;0.0026446907827641667
229;0.0025793931346798616
230;0.0025157076912711014
231;0.002453594647062617
232;0.002393015179379829
233;0.0023339314240834064
234;0.0022763064519029483
235;0.0022201042453549903
236;0.0021652896762309032
237;0.0021118284836406194
238;0.0020596872525984597
239;0.002008833393137682
240;0.0019592351199406895
241;0.0019108614324721733
242;0.0018636820956027692
243;0.001817667620711116
244;0.0017727892472525072
245;0.001729018924782617
246;0.001686329295425056
247;0.001644693676771812
248;0.001604086045205871
249;0.001564481019635614
250;0.001525853845630807
251;0.0014881803799502752
252;0.0014514370754515936
253;0.0014156009663733543
254;0.0013806496539808188
255;0.0013465612925659806
256;0.001313314575793284
257;0.001280888723382475
258;0.001249263468120245
259;0.001218419043192566
260;0.0011883361698297869
261;0.001158996045256775
262;0.0011303803309405708
263;0.001102471141128206
264;0.001075251031667526
265;0.0010487029891040288
266;0.0010228104200468995
267;0.0009975571407976039
268;0.000972927367234546
269;0.0009489057049474823
270;0.0009254771396155123
271;0.0009026270276226378
272;0.0008803410869050304
273;0.0008586053880242719
274;0.0008374063454610051
275;0.0008167307091235407
276;0.0007965655560661179
277;0.0007768982824116453
278;0.0007577165954738646
279;0.0007390085060740228
280;0.0007207623210472448
281;0.0007029666359339248
282;0.0006856103278515693
283;0.0006686825485426304
284;0.0006521727175939942
285;0.0006360705158238772
286;0.0006203658788320016
287;0.0006050489907090188
288;0.0005901102779012447
289;0.0005755404032268779
290;0.0005613302600399575
291;0.0005474709665384119
292;0.0005339538602126447
293;0.0005207704924311832
294;0.0005079126231600088
295;0.0004953722158122679
296;0.0004831414322251431
297;0.00047121262776074707
298;0.00045957834652797367
299;0.00044823131672232463
300;0.00043716444608079424
301;0.0004263708174489741
302;0.0004158436844576072
303;0.0004055764673058867
304;0.0003955627486488663
305;0.0003857962695864113
306;0.00037627092575118155
307;0.0003669807634932042
308;0.00035791997615864735
309;0.00034908290046047335
310;0.0003404640129386995
311;0.000332057926508056
312;0.0003238593870908827
313;0.0003158632703331586
314;0.00030806457840161435
315;0.00030045843685992397
316;0.00029304009162202263
317;0.00028580490598064946
318;0.00027874835770925316
319;0.00027186603623545393
320;0.0002651536398842921
321;0.0002586069731895411
322;0.00025222194427140457
323;0.0002459945622789587
324;0.00023992093489573957
325;0.00023399726590691904
326;0.00022821985282654752
327;0.00022258508458337898
328;0.0002170894392638344
329;0.00021172948191069054
330;0.00020650186237611994
331;0.00020140331322774036
332;0.00019643064770636214
333;0.00019158075773416055
334;0.00018685061197202553
335;0.0001822372539248763
336;0.00017773780009375595
337;0.00017334943817355042
338;0.00016906942529520643
339;0.00016489508631134867
340;0.0001608238121242257
341;0.00015685305805493964
342;0.00015298034225293808
343;0.00014920324414477733
344;0.0001455194029211847
345;0.0001419265160614761
346;0.00013842233789440592
347;0.00013500467819454914
348;0.00013167140081333915
349;0.00012842042234390523
350;0.0001252497108188755
351;0.0001221572844403315
352;0.00011914121034111969
353;0.00011619960337674659
354;0.00011333062494710192
355;0.00011053248184727392
356;0.00010780342514673795
357;0.00010514174909621788
358;0.00010254579006153735
359;0.00010001392548379394
360;9.754457286520726e-05
361;9.513618878000652e-05
362;9.278726790973898e-05
363;9.04963421023969e-05
364;8.826197945477466e-05
365;8.608278341748276e-05
366;8.39573919220591e-05
367;8.188447652963168e-05
368;7.986274160060119e-05
369;7.789092348482385e-05
370;7.59677897317891e-05
371;7.409213832029808e-05
372;7.226279690716095e-05
373;7.047862209444445e-05
374;6.873849871481076e-05
375;6.704133913450171e-05
376;6.538608257353246e-05
377;6.377169444266922e-05
378;6.219716569677745e-05
379;6.066151220413568e-05
380;5.916377413132118e-05
381;5.7703015343282986e-05
382;5.627832281822684e-05
383;5.488880607694696e-05
384;5.353359662624737e-05
385;5.221184741610556e-05
386;5.092273231023861e-05
387;4.9665445569741144e-05
388;4.8439201349472206e-05
389;4.724323320687645e-05
390;4.607679362293267e-05
391;4.493915353493009e-05
392;4.382960188078038e-05
393;4.2747445154580775e-05
394;4.169200697315018e-05
395;4.066262765326772e-05
396;3.965866379934937e-05
397;3.8679487901304644e-05
398;3.772448794232241e-05
399;3.6793067016340385e-05
400;3.588464295495947e-05
