;mmol/l
;Br
1;0.0
2;6.212945319639926e-107
3;8.293453412730943e-53
4;8.230682148411304e-35
5;7.760877114807671e-26
6;1.8166920554316808e-20
7;6.730841960389677e-17
8;2.343993949843501e-14
9;1.8755590798703013e-12
10;5.6728794346255254e-11
11;8.730097521339442e-10
12;8.24046543642232e-09
13;5.3957399902323006e-08
14;2.666385651355377e-07
15;1.0554996265313256e-06
16;3.4950981980480495e-06
17;9.997946866453135e-06
18;2.531952902978717e-05
19;5.786011891265508e-05
20;0.0001211346748294124
21;0.0002352096576212655
22;0.0004278791699134014
23;0.0007353786532413583
24;0.0012025009468727439
25;0.0018820657133279775
26;0.0028337777640386275
27;0.0041225772298303575
28;0.0058166272293191336
29;0.007985102007422753
30;0.010695934352747245
31;0.014013661542462657
32;0.017997480499183927
33;0.02269959082422534
34;0.028163873078578493
35;0.03442492185901027
36;0.04150743034059878
37;0.04942590553142498
38;0.05818468133760379
39;0.0677781890842644
40;0.07819144159347352
41;0.0894006864398032
42;0.10137418578318577
43;0.11407308350453624
44;0.12745232464731923
45;0.1414615969247
46;0.15604626892852214
47;0.17114830441496154
48;0.1867071364680669
49;0.2026604893494237
50;0.2189451393744708
51;0.23549760919641835
52;0.2522547924371705
53;0.26915450770912003
54;0.28613598276120705
55;0.30314027080209544
56;0.3201106020495865
57;0.33699267427468715
58;0.35373488659483737
59;0.370288521063973
60;0.38660787674351704
61;0.40265036094996254
62;0.41837654228906024
63;0.43375016992734605
64;0.44873816333869493
65;0.46331057651323826
66;0.47744054034181355
67;0.4911041866020088
68;0.5042805566804166
69;0.5169514978766443
70;0.5291015498530228
71;0.5407178235235749
72;0.5517898744192836
73;0.5623095723258343
74;0.5722709687657888
75;0.5816701636901016
76;0.5905051725540152
77;0.5987757947793777
78;0.6064834844487637
79;0.6136312239357076
80;0.6202234010490314
81;0.6262656901567233
82;0.6317649376551449
83;0.6367290520615134
84;0.641166898930654
85;0.6450882007299971
86;0.6485034417487959
87;0.6514237780676815
88;0.6538609525721588
89;0.6558272149576972
90;0.6573352466439828
91;0.6583980904910242
92;0.6590290851895322
93;0.6592418041817875
94;0.6590499989565622
95;0.6584675465521261
96;0.6575084010945351
97;0.6561865491939044
98;0.6545159690188794
99;0.6525105928687462
100;0.6501842730633065
101;0.6475507509725458
102;0.6446236290110455
103;0.6414163454258557
104;0.6379421517109762
105;0.6342140924865836
106;0.6302449876865321
107;0.626047416903378
108;0.6216337057461043
109;0.6170159140718171
110;0.6122058259588303
111;0.6072149412947514
112;0.602054468859325
113;0.5967353207878864
114;0.591268108307259
115;0.5856631386417966
116;0.5799304129929747
117;0.574079625501483
118;0.5681201631061333
119;0.5620611062190649
120;0.555911230141706
121;0.5496790071507199
122;0.5433726091877297
123;0.5369999110909737
124;0.5305684943112025
125;0.5240856510580792
126;0.5175583888270967
127;0.5109934352605894
128;0.5043972432997819
129;0.4977759965880033
130;0.49113561508820397
131;0.4844817608807424
132;0.4778198441100812
133;0.4711550290515393
134;0.46449224027160513
135;0.45783616885752537
136;0.4511912786939581
137;0.4445618127664169
138;0.43795179947304735
139;0.43136505892797117
140;0.4248052092410142
141;0.4182756727601065
142;0.4117796822640158
143;0.4053202870943497
144;0.3989003592169487
145;0.39252259920388893
146;0.3861895421283357
147;0.37990356336542985
148;0.37366688429326167
149;0.36748157788879404
150;0.3613495742143372
151;0.35527266579086286
152;0.34925251285507414
153;0.343290648497725
154;0.3373884836812135
155;0.3315473121349558
156;0.32576831512749227
157;0.32005256611467925
158;0.3144010352636878
159;0.30881459385286336
160;0.30329401854780125
161;0.29783999555426627
162;0.2924531246488288
163;0.287133923088309
164;0.2818828293993168
165;0.27670020704935194
166;0.27158634800107917
167;0.2665414761515319
168;0.2615657506581164
169;0.2566592691533902
170;0.25182207085067687
171;0.24705413954265604
172;0.24235540649512755
173;0.2377257532382024
174;0.23316501425721245
175;0.2286729795856637
176;0.22424939730258
177;0.21989397593659973
178;0.2156063867791962
179;0.21138626610939243
180;0.20723321733233943
181;0.20314681303411433
182;0.1991265969550817
183;0.19517208588414386
184;0.1912827714761801
185;0.1874581219949523
186;0.18369758398372285
187;0.1800005838658001
188;0.17636652947719286
189;0.17279481153351814
190;0.1692848050332696
191;0.16583587059951468
192;0.16244735576204708
193;0.1591185961819803
194;0.1558489168207256
195;0.15263763305525319
196;0.14948405174149398
197;0.1463874722276933
198;0.1433471873194848
199;0.14036248419840816
200;0.13743264529554985
201;0.13455694912194252
202;0.13173467105731382
203;0.12896508409873275
204;0.12624745957065792
205;0.12358106779784944
206;0.12096517874256381
207;0.1183990626074094
208;0.11588199040519954
209;0.1134132344970988
210;0.11099206910031917
211;0.10861777076658347
212;0.10628961883253438
213;0.10400689584323121
214;0.10176888794983814
215;0.0995748852825728
216;0.0974241822999486
217;0.09531607811530912
218;0.09324987680162004
219;0.09122488767545117
220;0.08924042556104855
221;0.08729581103536603
222;0.08539037065489528
223;0.08352343716510326
224;0.08169434969325763
225;0.07990245392539297
226;0.07814710226814256
227;0.07642765399613516
228;0.07474347538562934
229;0.07309393983503466
230;0.07147842797294257
231;0.06989632775426881
232;0.0683470345450847
233;0.06682995119669326
234;0.06534448810948494
235;0.06389006328708657
236;0.06246610238129776
237;0.06107203872828884
238;0.059707313376516385
239;0.05837137510679386
240;0.05706368044493736
