;mmol/l
;Br
1;0.0
2;0.0
3;0.0
4;0.0
5;0.0
6;0.0
7;0.28312452791100695
8;0.5512764131416603
9;0.5226368574539724
10;0.7796102175374491
11;0.740740351926172
12;0.9883425325627402
13;0.9408799993275393
14;1.1805950660612374
15;1.1258849462088787
16;1.3589321993186791
17;1.298079959923286
18;1.5254618440641323
19;1.7425012174935388
20;1.6669453778679344
21;1.5976814745176198
22;1.534119687307837
23;1.4757262359884329
24;1.7051425760895422
25;1.9238343478924387
26;1.84958708178367
27;1.7813225028403494
28;1.7184820578848516
29;1.6605602398912451
30;1.6070995410432996
31;1.557685886061909
32;1.51194450009836
33;1.4695361698391434
34;1.430153860403381
35;1.3935196541748327
36;1.3593819809324554
37;1.3275131115588952
38;1.2977068902442506
39;1.2697766824893855
40;1.2435535183728434
41;1.2188844124996707
42;1.1956308438187389
43;1.1736673800951642
44;1.1528804332721583
45;1.1331671332666338
46;1.1144343089281925
47;1.0965975659636402
48;1.0795804525996306
49;1.0633137046341432
50;1.04773456232203
51;1.032786152258809
52;1.018416928077389
53;1.0045801643610166
54;0.9912334987083444
55;0.9783385173684159
56;0.9658603802994321
57;0.9537674818997066
58;0.9420311440162389
59;0.93062533815936
60;0.9195264341442076
61;0.9087129726442668
62;0.8981654593815122
63;0.8878661788942455
64;0.8777990260196336
65;0.8679493534052461
66;0.8583038335243122
67;0.848850333814554
68;0.8395778036918009
69;0.8304761723084197
70;0.8215362560341308
71;0.8127496747340732
72;0.8041087760070216
73;0.7956065666263149
74;0.787236650498139
75;0.7789931725170228
76;0.770870767757424
77;0.7628645154936701
78;0.7549698975888505
79;0.7471827608369592
80;0.7394992828821537
81;0.7319159413747868
82;0.7244294860562575
83;0.7170369134940277
84;0.7097354442146725
85;0.7025225020068235
86;0.6953956951875734
87;0.688352799645553
88;0.6813917434916724
89;0.6745105931645934
90;0.6677075408525567
91;0.660980893106355
92;0.6543290605301588
93;0.6477505484476785
94;0.6412439484509063
95;0.6348079307475037
96;0.628441237230892
97;0.6221426752043219
98;0.6159111116967481
99;0.6097454683142414
100;0.6036447165760287
101;0.5976078736890982
102;0.5916339987196844
103;0.5857221891239184
104;0.5798715776035146
105;0.5740813292556153
106;0.5683506389888475
107;0.5626787291803129
108;0.5570648475506277
109;0.551508265236315
110;0.5460082750408153
111;0.5405641898471659
112;0.5351753411770126
113;0.529841077882073
114;0.5245607649554977
115;0.51933378245176
116;0.5141595245047971
117;0.5090373984350952
118;0.5039668239372995
119;0.4989472323407311
120;0.4939780659359148
121;0.4890587773608836
122;0.48418882904160765
123;0.47936769268144624
124;0.4745948487949963
125;0.4698697862821534
126;0.4651920020386029
127;0.46056100059931226
128;0.4559762938119267
129;0.45143740053726095
130;0.4469438463743492
131;0.4424951634077553
132;0.4380908899750628
133;0.43373057045266505
134;0.4294137550581493
135;0.42513999966773547
136;0.42090886564737284
137;0.4167199196962338
138;0.4125727337014586
139;0.4084668846031201
140;0.4044019542684679
141;0.4003775293746092
142;0.39639320129885336
143;0.3924485660160297
144;0.38854322400214786
145;0.38467678014383067
146;0.3808488436530057
147;0.37705902798638646
148;0.3733069507693223
149;0.3695922337236331
150;0.3659145025990822
151;0.36227338710817364
152;0.35866852086398876
153;0.3550995413208052
154;0.3515660897172638
155;0.3480678110218722
156;0.3446043538806539
157;0.34117537056676756
158;0.33778051693194033
159;0.3344194523595714
160;0.3310918397193765
161;0.32779734532345617
162;0.3245356388836799
163;0.32130639347029105
164;0.3181092854716429
165;0.3149439945549879
166;0.31181020362824546
167;0.3087075988026849
168;0.30563586935646175
169;0.30259470769895336
170;0.2995838093358451
171;0.29660287283492165
172;0.29365159979252153
173;0.29072969480061917
174;0.2878368654144983
175;0.2849728221209883
176;0.2821372783072312
177;0.2793299502299581
178;0.2765505569852474
179;0.27379882047874493
180;0.2710744653963262
181;0.2683772191751814
182;0.26570681197530777
183;0.26306297665139317
184;0.26044544872507647
185;0.25785396635757296
186;0.255288270322651
187;0.2527481039799504
188;0.25023321324863157
189;0.24774334658134536
190;0.24527825493851624
191;0.24283769176292938
192;0.24042141295461406
193;0.23802917684601718
194;0.2356607441774594
195;0.2333158780728679
196;0.23099434401577984
197;0.2286959098256116
198;0.2264203456341876
199;0.2241674238625249
200;0.22193691919786812
201;0.21972860857097093
202;0.21754227113361957
203;0.2153776882363944
204;0.21323464340666634
205;0.2111129223268241
206;0.2090123128127283
207;0.2069326047923906
208;0.20487359028487298
209;0.20283506337940574
210;0.20081682021471997
211;0.19881865895859227
212;0.1968403797875995
213;0.19488178486707927
214;0.19294267833129594
215;0.19102286626380724
216;0.18912215667803098
217;0.1872403594980083
218;0.18537728653936186
219;0.1835327514904462
220;0.18170656989368839
221;0.1798985591271169
222;0.17810853838607635
223;0.176336328665126
224;0.17458175274012042
225;0.17284463515046986
226;0.17112480218157886
227;0.1694220818474605
228;0.1677363038735252
229;0.16606729967954184
230;0.1644149023627691
231;0.16277894668125578
232;0.1611592690373083
233;0.15955570746112263
234;0.1579681015945808
235;0.1563962926752085
236;0.15484012352029283
237;0.15329943851115924
238;0.15177408357760455
239;0.15026390618248572
240;0.14876875530646222
241;0.14728848143289058
242;0.14582293653286946
243;0.14437197405043378
244;0.14293544888789664
245;0.14151321739133685
246;0.1401051373362316
247;0.13871106791323193
248;0.13733086971407985
