;mmol/l
;Br
1;0.0
2;0.24336661548095065
3;0.23049651411315736
4;0.2187487846345125
5;0.45138425341895433
6;0.6720704715390607
7;0.6384765634007584
8;0.6077774308221514
9;0.5797006055063946
10;0.553999518032879
11;0.773817649031863
12;0.9827163515742995
13;0.9382686391494911
14;1.1409290455007794
15;1.0907430454106772
16;1.0447519068110946
17;1.0025622165783712
18;0.9638179422782797
19;0.9281968754954302
20;0.8954074136189362
21;0.8651856478760271
22;0.8372927284703197
23;0.8115124804548076
24;0.787649246479063
25;0.7655259348207649
26;0.7449822531662263
27;0.7258731104636167
28;0.7080671708546993
29;0.691445545212956
30;0.6759006071931689
31;0.6613349219436778
32;0.6476602767600967
33;0.6347968039795232
34;0.6226721873374498
35;0.6112209438448983
36;0.600383773999129
37;0.5901069738251704
38;0.5803419028642395
39;0.5710445027850477
40;0.5621748618006359
41;0.5536968205318117
42;0.5455776153730699
43;0.5377875557922072
44;0.5302997323344605
45;0.5230897524092893
46;0.5161355012159793
47;0.5094169254158356
48;0.5029158373863851
49;0.49661573809899223
50;0.4905016568476805
51;0.484560006225595
52;0.4787784508981459
53;0.47314578885994213
54;0.4676518439875701
55;0.46228736881331384
56;0.4570439565472063
57;0.45191396146735485
58;0.4468904268822354
59;0.4419670199444253
60;0.4371379726638109
61;0.4323980285303532
62;0.42774239421262567
63;0.4231666958491406
64;0.41866693949543665
65;0.41423947533149436
66;0.4098809652716703
67;0.4055883536533937
68;0.40135884071168065
69;0.3971898585743909
70;0.39307904953838557
71;0.3890242464095617
72;0.3850234547103938
73;0.3810748365773004
74;0.37717669618705985
75;0.3733274665668
76;0.3695256976559318
77;0.36577004550091763
78;0.362059262475107
79;0.3583921884261193
80;0.3547677426625406
81;0.3511849167000919
82;0.34764276769502783
83;0.3441404124993967
84;0.3406770222790149
85;0.33725181764063566
86;0.3338640642198857
87;0.3305130686861513
88;0.32719817512476446
89;0.3239187617606135
90;0.320674237990715
91;0.3174640416963745
92;0.31428763680835703
93;0.3111445111010173
94;0.30803417419363005
95;0.30495615573922796
96;0.3019100037831323
97;0.2988952832750525
98;0.29591157472016744
99;0.29295847295599003
100;0.2900355860430684
101;0.28714253425871805
102;0.2842789491840052
103;0.2814444728751311
104;0.27863875711121205
105;0.27586146271120804
106;0.27311225891344443
107;0.27039082281179444
108;0.26769683884315354
109;0.26502999832134877
110;0.26238999901308696
111;0.25977654475196493
112;0.2571893450869414
113;0.2546281149620149
114;0.2520925744241593
115;0.24958244835685134
116;0.24709746623677523
117;0.24463736191152097
118;0.242201873396301
119;0.23979074268789505
120;0.23740371559420562
121;0.23504054157795956
122;0.23270097361322967
123;0.2303847680535772
124;0.2280916845107291
125;0.22582148574280828
126;0.22357393755122684
127;0.22134880868543805
128;0.21914587075481837
129;0.2169648981470205
130;0.21480566795220035
131;0.21266795989257817
132;0.21055155625684455
133;0.2084562418389694
134;0.20638180388101207
135;0.20432803201957095
136;0.2022947182355442
137;0.2002816568069035
138;0.19828864426421186
139;0.19631547934864282
140;0.19436196297227862
141;0.1924278981804889
142;0.19051309011620787
143;0.18861734598594687
144;0.18674047502739277
145;0.18488228847845875
146;0.18304259954766455
147;0.18122122338573635
148;0.17941797705832588
149;0.17763267951975806
150;0.17586515158772498
151;0.17411521591885132
152;0.17238269698506378
153;0.17066742105070343
154;0.16896921615032462
155;0.1672879120671304
156;0.1656233403119986
157;0.1639753341030565
158;0.16234372834576696
159;0.1607283596134908
160;0.15912906612849462
161;0.15754568774337602
162;0.15597806592287963
163;0.15442604372608074
164;0.15288946578891535
165;0.1513681783070367
166;0.14986202901898077
167;0.14837086718962464
168;0.14689454359392212
169;0.14543291050090426
170;0.14398582165793156
171;0.14255313227518646
172;0.1411346990103966
173;0.13973037995377832
174;0.13834003461319228
175;0.13696352389950298
176;0.13560071011213495
177;0.13425145692481855
178;0.13291562937151927
179;0.13159309383254478
180;0.1302837180208244
181;0.1289873709683558
182;0.12770392301281452
183;0.12643324578432213
184;0.1251752121923686
185;0.12392969641288591
186;0.1226965738754686
187;0.12147572125073866
188;0.12026701643785143
189;0.11907033855213948
190;0.1178855679128923
191;0.11671258603126879
192;0.11555127559834016
193;0.11440152047326135
194;0.11326320567156832
195;0.1121362173535996
196;0.11102044281303987
197;0.10991577046558357
198;0.10882208983771734
199;0.10773929155561872
200;0.10666726733417035
201;0.10560590996608732
202;0.10455511331115672
203;0.10351477228558752
204;0.10248478285146961
205;0.10146504200634052
206;0.10045544777285836
207;0.09945589918858003
208;0.09846629629584301
209;0.09748654013174973
210;0.09651653271825357
211;0.09555617705234454
212;0.09460537709633444
213;0.09366403776823981
214;0.0927320649322616
215;0.09180936538936071
216;0.09089584686792825
217;0.08999141801454939
218;0.08909598838485998
219;0.0882094684344947
220;0.0873317695101261
221;0.08646280384059304
222;0.08560248452811842
223;0.08475072553961419
224;0.08390744169807378
225;0.08307254867405017
226;0.08224596297721938
227;0.08142760194802812
228;0.08061738374942472
229;0.07981522735867269
230;0.0790210525592462
231;0.07823477993280577
232;0.07745633085125476
233;0.07668562746887449
234;0.07592259271453806
235;0.0751671502840017
236;0.07441922463227296
237;0.07367874096605494
238;0.0729456252362658
239;0.07221980413063282
240;0.07150120506636026
241;0.07078975618287016
242;0.07008538633461547
243;0.06938802508396491
244;0.0686976026941584
245;0.06801405012233287
