;mmol/l
;Br
1;0.7959998455101587
2;0.7202504449684347
3;0.6517095529644895
4;0.5896911892137582
5;0.5335746530867314
6;0.4827983114284309
7;0.4368539775450225
8;0.39528182510057713
9;0.35766578602054805
10;0.32362938634263466
11;0.2928319783388316
12;0.2649653311984705
13;0.23975054615066688
14;0.21693526515168057
15;0.19629114520079294
16;0.17761157300680708
17;0.16070959713278468
18;0.14541605692322815
19;0.1315778894873839
20;0.11905659779438527
21;0.10772686454841729
22;0.09747529797109944
23;0.08819929693845543
24;0.07980602411437893
25;0.07221147680337016
26;0.06533964622332503
27;0.05912175678409645
28;0.053495577758271816
29;0.04840480045513658
30;0.043798474664371624
31;0.039630498729223404
32;0.03585915814562788
33;0.03244670806943309
34;0.029358995553312367
35;0.026565117732588378
36;0.024037112538976554
37;0.021749678846807334
38;0.019679923250856483
39;0.01780713094145082
40;0.016112558383690606
41;0.01457924572585227
42;0.013191847059491956
43;0.011936476832435972
44;0.01080057087750741
45;0.009772760666118185
46;0.008842759528213767
47;0.00800125969982182
48;0.007239839167821956
49;0.006550877379607626
50;0.0059274789740343375
51;0.005363404770327671
52;0.004853009324265036
53;0.004391184426672414
54;0.003973307978749979
55;0.0035951977325538106
56;0.0032530694336527274
57;0.0029434989470380336
58;0.002663387987229461
59;0.002409933109592696
60;0.0021805976525232267
61;0.0019730863496843914
62;0.0017853223582104205
63;0.001615426472964988
64;0.0014616983188245759
65;0.0013225993327527323
66;0.0011967373653440656
67;0.0010828527477250809
68;0.0009798056843647067
69;0.0008865648456175171
70;0.0008021970458300035
71;0.000725857903704895
72;0.000656783391449331
73;0.0005942821881279139
74;0.0005377287606904216
75;0.0004865571034267977
76;0.00044025507319175915
77;0.0003983592637040635
78;0.0003604503676206909
79;0.00032614897996801825
80;0.00029511180092932365
81;0.00026702819998483137
82;0.0002416171070170648
83;0.00021862419926663872
84;0.00019781935598460454
85;0.000178994355306646
86;0.0001619607902986768
87;0.00014654818331691827
88;0.0001326022798103406
89;0.00011998350448927049
90;0.00010856556440897752
91;9.823418498743591e-05
92;8.888596630689836e-05
93;8.04273482527651e-05
94;7.277367413251092e-05
95;6.584834340305153e-05
96;5.958204502676237e-05
97;5.391206378331797e-05
98;4.8781652594687334e-05
99;4.413946458130407e-05
100;3.993903916523687e-05
101;3.613833707711001e-05
102;3.269931961296543e-05
103;2.9587567930128198e-05
104;2.6771938571860773e-05
105;2.4224251773179823e-05
106;2.1919009428297052e-05
107;1.9833139897006168e-05
108;1.7945767095953014e-05
109;1.6238001563776814e-05
110;1.4692751409031689e-05
111;1.3294551248792446e-05
112;1.2029407425904103e-05
113;1.0884657955757651e-05
114;9.848845800892323e-06
115;8.911604205113714e-06
116;8.063552939513496e-06
117;7.296204421985666e-06
118;6.601878770652051e-06
119;5.973626941023219e-06
120;5.4051611776254996e-06
121;4.8907920840308645e-06
122;4.425371681465199e-06
123;4.004241886106418e-06
124;3.6231878894159744e-06
125;3.2783959749183085e-06
126;2.966415349244566e-06
127;2.6841236054326935e-06
128;2.4286954728290854e-06
129;2.1975745408302946e-06
130;1.9884476734664436e-06
131;1.7992218587589885e-06
132;1.6280032611533439e-06
133;1.4730782673761116e-06
134;1.332896336017486e-06
135;1.2060544791916534e-06
136;1.0912832209624797e-06
137;9.874338920016561e-07
138;8.934671333199759e-07
139;8.084424940132378e-07
140;7.315090189134901e-07
141;6.618967319437004e-07
142;5.989089299383777e-07
143;5.419152098041203e-07
144;4.903451592335758e-07
145;4.436826478273402e-07
146;4.0146066148744873e-07
147;3.632566283833116e-07
