;mmol/l
;Br
1;0.0
2;0.0
3;0.0
4;0.0
5;0.0
6;0.0
7;1.4264947726469182
8;2.7172406195705485
9;2.4586609863946465
10;3.651183231401996
11;3.303727207877974
12;4.415830769318373
13;3.9956089117937825
14;5.041871223875874
15;4.562073740281649
16;5.554429796693018
17;5.025855915901711
18;5.974077263012175
19;6.832063418458186
20;6.181906623415637
21;5.593620427670802
22;5.061317065246849
23;4.579669065179298
24;5.5703507050429115
25;6.466756522152734
26;5.851363274571881
27;5.294532437354058
28;4.7906910603230815
29;4.334796529630691
30;3.922286099582273
31;3.5490312271443574
32;3.2112962520982937
33;2.9057010092971742
34;2.629186998836937
35;2.3789867755613274
36;2.1525962515406043
37;1.9477496343178857
38;1.76239675009668
39;1.594682524912446
40;1.4429284184288425
41;1.3056156245418644
42;1.1813698706578675
43;1.0689476635115405
44;0.9672238438673539
45;0.8751803255477527
46;0.791895906084499
47;0.7165370470147449
48;0.6483495315479327
49;0.5866509161106553
50;0.5308237002219957
51;0.4803091463411647
52;0.43460168783439546
53;0.39324386909414444
54;0.35582176716961655
55;0.3219608490867482
56;0.29132222339631847
57;0.26359924843441984
58;0.23851446334961987
59;0.2158168111815026
60;0.195279126198225
61;0.17669586034552023
62;0.159881026052683
63;0.1446663348064497
64;0.1308995128629936
65;0.118442777241116
66;0.10717145674385971
67;0.09697274420726655
68;0.08774456748836462
69;0.07939456789285386
70;0.07183917581825057
71;0.0650027743612172
72;0.058816942518177824
73;0.05321977040491748
74;0.048155239641652116
75;0.043572662702255384
76;0.03942617561646052
77;0.03567427894783044
78;0.03227942245344948
79;0.029207629268471213
80;0.026428155854235014
81;0.02391318430659794
82;0.021637543945000108
83;0.019578459395833508
84;0.017715322648847863
85;0.016029486805257457
86;0.01450407945331064
87;0.01312383380352201
88;0.011874935893511903
89;0.010744886333227852
90;0.009722375206847758
91;0.008797168879340954
92;0.007960007574809164
93;0.007202512701537006
94;0.006517102996229948
95;0.005896918648183122
96;0.0053357526439901165
97;0.004827988645666562
98;0.004368544780451861
99;0.00395282277971853
100;0.0035766619579542403
101;0.0032362975712227535
102;0.0029283231383412434
103;0.0026496563476716486
104;0.0023975082083098056
105;0.0021693551369270647
106;0.00196291370090013
107;0.001776117764949883
108;0.001607097812565052
109;0.0014541622352526005
110;0.0013157804023513626
111;0.0011905673419659226
112;0.0010772698797023807
113;0.000974754096477811
114;0.0008819939798769573
115;0.0007980611554751262
116;0.0007221155953549075
117;0.0006533972108244341
118;0.0005912182451942786
119;0.0005349563904773421
120;0.0004840485591213548
121;0.0004379852484393931
122;0.00039630544133573863
123;0.0003585919922918313
124;0.0003244674524337114
125;0.000293590291896825
126;0.00026565148168034675
127;0.00024037140078107192
128;0.000217497037652432
129;0.0001967994579798965
130;0.00017807151342940587
131;0.00016112576843721924
132;0.00014579262429179337
133;0.00013191862173287305
134;0.00011936490507963531
135;0.00010800583251636461
136;9.77277186269316e-05
137;8.842769659293752e-05
138;8.001268866802082e-05
139;7.239847462448706e-05
140;6.550884884896281e-05
141;5.927485765100343e-05
142;5.363410915138298e-05
143;4.853014884319622e-05
144;4.391189457617849e-05
145;3.97331253093766e-05
146;3.5952018515435554e-05
147;3.253073160668771e-05
148;2.9435023193816095e-05
149;2.6633910386521154e-05
150;2.4099358706340924e-05
151;2.1806001508167937e-05
152;1.9730886102338913e-05
153;1.7853244036401943e-05
154;1.615428323746383e-05
155;1.4616999934808357e-05
156;1.322600848044378e-05
157;1.1967387364366451e-05
158;1.0828539883409509e-05
159;9.798068069203674e-06
160;8.865658613478832e-06
161;8.021979649008448e-06
162;7.258587353145817e-06
163;6.5678414392089335e-06
164;5.9428286899233916e-06
165;5.377293767620308e-06
166;4.865576608714414e-06
167;4.40255577588531e-06
168;3.983597201011365e-06
169;3.6045078058584e-06
170;3.261493536343377e-06
171;2.9511213903659118e-06
172;2.670285059169382e-06
173;2.4161738383588235e-06
174;2.186244497426632e-06
175;1.9781958262468384e-06
176;1.7899456037907001e-06
177;1.6196097585587935e-06
178;1.465483512160183e-06
179;1.3260243173172898e-06
180;1.199836419534273e-06
181;1.0856568879169016e-06
182;9.823429753356843e-07
183;8.888606814285026e-07
184;8.0427440397745e-07
185;7.277375750873662e-07
186;6.584841884498027e-07
187;5.958211328944239e-07
188;5.391212554994508e-07
189;4.878170848344277e-07
190;4.4139515151541236e-07
191;3.993908492307969e-07
192;3.613837848051836e-07
193;3.269935707631851e-07
194;2.9587601828371907e-07
195;2.677196924426009e-07
196;2.4224279526714414e-07
197;2.1919034540733632e-07
198;1.9833162619678436e-07
199;1.7945787656277133e-07
200;1.62380201675274e-07
201;1.4692768242401335e-07
202;1.329456648025517e-07
203;1.20294212079015e-07
204;1.0884670426224604e-07
205;9.848857084637441e-08
206;8.91161441506851e-08
207;8.063562177862631e-08
208;7.296212781189642e-08
209;6.601886334372599e-08
210;5.973633784960591e-08
211;5.405167370276117e-08
212;4.8907976873728616e-08
213;4.4253767515787004e-08
214;4.004246473734832e-08
215;3.623192040473822e-08
216;3.278399730950773e-08
217;2.9664187478432836e-08
218;2.6841266806119804e-08
219;2.4286982553663736e-08
220;2.1975770585741498e-08
221;1.988449951615292e-08
222;1.7992239201133105e-08
223;1.6280051263438652e-08
224;1.4730799550702886e-08
225;1.3328978631063275e-08
226;1.2060558609587772e-08
