;mmol/l
;Br
1;0.035410695198740905
2;0.03573082990078245
3;0.03576300212302153
4;0.035766220938057106
5;0.035766542835494075
6;0.03576657502539713
7;0.03576657824438902
8;0.03576657856628822
9;0.03576657859847814
10;0.03576657860169713
11;0.03576657860201903
12;0.03576657860205122
13;0.03576657860205445
14;0.03576657860205477
15;0.035766578602054795
16;0.0357665786020548
17;0.0357665786020548
18;0.0357665786020548
19;0.0357665786020548
20;0.0357665786020548
21;0.0357665786020548
22;0.0357665786020548
23;0.0357665786020548
24;0.0357665786020548
25;0.0357665786020548
26;0.0357665786020548
27;0.0357665786020548
28;0.0357665786020548
29;0.0357665786020548
30;0.0357665786020548
31;0.0357665786020548
32;0.0357665786020548
33;0.0357665786020548
34;0.0357665786020548
35;0.0357665786020548
36;0.0357665786020548
37;0.0357665786020548
38;0.0357665786020548
39;0.0357665786020548
40;0.0357665786020548
41;0.0357665786020548
42;0.0357665786020548
43;0.0357665786020548
44;0.0357665786020548
45;0.0357665786020548
46;0.0357665786020548
47;0.0357665786020548
48;0.0357665786020548
49;0.0357665786020548
50;0.0357665786020548
51;0.0357665786020548
52;0.0357665786020548
53;0.0357665786020548
54;0.0357665786020548
55;0.0357665786020548
56;0.0357665786020548
57;0.0357665786020548
58;0.0357665786020548
59;0.0357665786020548
60;0.0357665786020548
61;0.0357665786020548
62;0.0357665786020548
63;0.0357665786020548
64;0.0357665786020548
65;0.0357665786020548
66;0.0357665786020548
67;0.0357665786020548
68;0.0357665786020548
69;0.0357665786020548
70;0.0357665786020548
71;0.0357665786020548
72;0.0357665786020548
73;0.0357665786020548
74;0.0357665786020548
75;0.0357665786020548
76;0.0357665786020548
77;0.0357665786020548
78;0.0357665786020548
79;0.0357665786020548
80;0.0357665786020548
81;0.0357665786020548
82;0.0357665786020548
83;0.0357665786020548
84;0.0357665786020548
85;0.0357665786020548
86;0.0357665786020548
87;0.0357665786020548
88;0.0357665786020548
89;0.0357665786020548
90;0.0357665786020548
91;0.0357665786020548
92;0.0357665786020548
93;0.0357665786020548
94;0.0357665786020548
95;0.0357665786020548
96;0.0357665786020548
97;0.0357665786020548
98;0.0357665786020548
99;0.0357665786020548
100;0.0357665786020548
101;0.0357665786020548
102;0.0357665786020548
103;0.0357665786020548
104;0.0357665786020548
105;0.0357665786020548
106;0.0357665786020548
107;0.0357665786020548
108;0.0357665786020548
109;0.0357665786020548
110;0.0357665786020548
111;0.0357665786020548
112;0.0357665786020548
113;0.0357665786020548
114;0.0357665786020548
115;0.0357665786020548
116;0.0357665786020548
117;0.0357665786020548
118;0.0357665786020548
119;0.0357665786020548
120;0.0357665786020548
121;0.0357665786020548
122;0.0357665786020548
123;0.0357665786020548
124;0.0357665786020548
125;0.0357665786020548
126;0.0357665786020548
127;0.0357665786020548
128;0.0357665786020548
129;0.0357665786020548
130;0.0357665786020548
131;0.0357665786020548
132;0.0357665786020548
133;0.0357665786020548
134;0.0357665786020548
135;0.0357665786020548
136;0.0357665786020548
137;0.0357665786020548
138;0.0357665786020548
139;0.0357665786020548
140;0.0357665786020548
141;0.0357665786020548
142;0.0357665786020548
143;0.0357665786020548
144;0.0357665786020548
145;0.0357665786020548
146;0.0357665786020548
147;0.0357665786020548
148;0.0357665786020548
149;0.0357665786020548
150;0.0357665786020548
151;0.0357665786020548
152;0.0357665786020548
153;0.0357665786020548
154;0.0357665786020548
155;0.0357665786020548
156;0.0357665786020548
157;0.0357665786020548
158;0.0357665786020548
159;0.0357665786020548
160;0.0357665786020548
161;0.0357665786020548
162;0.0357665786020548
163;0.0357665786020548
164;0.0357665786020548
165;0.0357665786020548
166;0.0357665786020548
167;0.0357665786020548
168;0.0357665786020548
169;0.0357665786020548
170;0.0357665786020548
171;0.0357665786020548
172;0.0357665786020548
173;0.0357665786020548
174;0.0357665786020548
175;0.0357665786020548
176;0.0357665786020548
177;0.0357665786020548
178;0.0357665786020548
179;0.0357665786020548
180;0.0357665786020548
181;0.0357665786020548
182;0.0357665786020548
183;0.0357665786020548
184;0.0357665786020548
185;0.0357665786020548
186;0.0357665786020548
187;0.0357665786020548
188;0.0357665786020548
189;0.0357665786020548
190;0.0357665786020548
191;0.0357665786020548
192;0.0357665786020548
193;0.0357665786020548
194;0.0357665786020548
195;0.0357665786020548
196;0.0357665786020548
197;0.0357665786020548
198;0.0357665786020548
199;0.0357665786020548
200;0.0357665786020548
201;0.0357665786020548
202;0.0357665786020548
203;0.0357665786020548
204;0.0357665786020548
205;0.0357665786020548
206;0.0357665786020548
207;0.0357665786020548
208;0.0357665786020548
209;0.0357665786020548
210;0.0357665786020548
211;0.0357665786020548
212;0.0357665786020548
213;0.0357665786020548
214;0.0357665786020548
215;0.0357665786020548
216;0.0357665786020548
217;0.0357665786020548
218;0.0357665786020548
219;0.0357665786020548
220;0.0357665786020548
221;0.0357665786020548
222;0.0357665786020548
223;0.0357665786020548
224;0.0357665786020548
225;0.0357665786020548
226;0.0357665786020548
227;0.0357665786020548
228;0.0357665786020548
229;0.0357665786020548
230;0.0357665786020548
231;0.0357665786020548
232;0.0357665786020548
233;0.0357665786020548
234;0.0357665786020548
235;0.0357665786020548
236;0.0357665786020548
237;0.0357665786020548
238;0.0357665786020548
239;0.0357665786020548
240;0.0357665786020548
241;0.0357665786020548
242;0.0357665786020548
243;0.0357665786020548
244;0.0357665786020548
245;0.0357665786020548
246;0.0357665786020548
247;0.0357665786020548
248;0.0357665786020548
249;0.0357665786020548
250;0.0357665786020548
251;0.0357665786020548
252;0.0357665786020548
253;0.0357665786020548
254;0.0357665786020548
255;0.0357665786020548
256;0.0357665786020548
257;0.0357665786020548
258;0.0357665786020548
259;0.0357665786020548
260;0.0357665786020548
261;0.0357665786020548
262;0.0357665786020548
263;0.0357665786020548
264;0.0357665786020548
265;0.0357665786020548
266;0.0357665786020548
267;0.0357665786020548
268;0.0357665786020548
269;0.0357665786020548
270;0.0357665786020548
271;0.0357665786020548
272;0.0357665786020548
273;0.0357665786020548
274;0.0357665786020548
275;0.0357665786020548
276;0.0357665786020548
277;0.0357665786020548
278;0.0357665786020548
279;0.0357665786020548
280;0.0357665786020548
281;0.0357665786020548
282;0.0357665786020548
283;0.0357665786020548
284;0.0357665786020548
285;0.0357665786020548
286;0.0357665786020548
287;0.0357665786020548
288;0.0357665786020548
289;0.0357665786020548
290;0.0357665786020548
291;0.0357665786020548
292;0.0357665786020548
293;0.0357665786020548
294;0.0357665786020548
295;0.0357665786020548
296;0.0357665786020548
297;0.0357665786020548
298;0.0357665786020548
299;0.0357665786020548
300;0.0357665786020548
301;0.0357665786020548
302;0.0357665786020548
303;0.0357665786020548
304;0.0357665786020548
305;0.0357665786020548
306;0.0357665786020548
307;0.0357665786020548
308;0.0357665786020548
309;0.0357665786020548
310;0.0357665786020548
311;0.0357665786020548
312;0.0357665786020548
313;0.0357665786020548
314;0.0357665786020548
315;0.0357665786020548
316;0.0357665786020548
317;0.0357665786020548
318;0.0357665786020548
319;0.0357665786020548
320;0.0357665786020548
321;0.0357665786020548
322;0.0357665786020548
323;0.0357665786020548
324;0.0357665786020548
325;0.0357665786020548
326;0.0357665786020548
327;0.0357665786020548
328;0.0357665786020548
329;0.0357665786020548
330;0.0357665786020548
331;0.0357665786020548
332;0.0357665786020548
333;0.0357665786020548
334;0.0357665786020548
335;0.0357665786020548
336;0.0357665786020548
337;0.0357665786020548
338;0.0357665786020548
339;0.0357665786020548
340;0.0357665786020548
341;0.0357665786020548
342;0.0357665786020548
343;0.0357665786020548
344;0.0357665786020548
345;0.0357665786020548
346;0.0357665786020548
347;0.0357665786020548
348;0.0357665786020548
349;0.0357665786020548
350;0.0357665786020548
351;0.0357665786020548
352;0.0357665786020548
353;0.0357665786020548
354;0.0357665786020548
355;0.0357665786020548
356;0.0357665786020548
357;0.0357665786020548
358;0.0357665786020548
359;0.0357665786020548
360;0.0357665786020548
361;0.0357665786020548
362;0.0357665786020548
363;0.0357665786020548
364;0.0357665786020548
365;0.0357665786020548
366;0.0357665786020548
367;0.0357665786020548
368;0.0357665786020548
369;0.0357665786020548
370;0.0357665786020548
371;0.0357665786020548
372;0.0357665786020548
373;0.0357665786020548
374;0.0357665786020548
375;0.0357665786020548
376;0.0357665786020548
377;0.0357665786020548
378;0.0357665786020548
379;0.0357665786020548
380;0.0357665786020548
381;0.0357665786020548
382;0.0357665786020548
383;0.0357665786020548
384;0.0357665786020548
385;0.0357665786020548
386;0.0357665786020548
387;0.0357665786020548
388;0.0357665786020548
389;0.0357665786020548
390;0.0357665786020548
391;0.0357665786020548
392;0.0357665786020548
393;0.0357665786020548
394;0.0357665786020548
395;0.0357665786020548
396;0.0357665786020548
397;0.0357665786020548
398;0.0357665786020548
399;0.0357665786020548
400;0.0357665786020548
