;mmol/l
;Br
1;0.0
2;0.0
3;0.0
4;0.8731877093172046
5;0.7900929123593133
6;0.7149056308277127
7;0.6468733651375166
8;0.585315225507263
9;0.5296151173851272
10;0.47921557536757015
11;0.43361218389820894
12;0.39234852890738914
13;0.35501162986676904
14;0.32122780654138505
15;0.2906589390722616
16;0.2629990839592164
17;0.23797141207547995
18;0.21532543806874865
19;0.1948345134195884
20;0.1762935580668729
21;0.1595170078976018
22;0.1443369575588878
23;0.13060148000474991
24;0.11817310595917291
25;0.10692744807738788
26;0.09675195603551778
27;0.08754479008910658
28;0.07921380182672727
29;0.07167561191770806
30;0.06485477562376642
31;0.05868302772271031
32;0.05309859928714983
33;0.048045599480310695
34;0.04347345618175416
35;0.03933640984459787
36;0.035593055518590246
37;0.032205928455451754
38;0.029141129149081804
39;0.026367984057907617
40;0.023858738613770473
41;0.02158827944487893
42;0.019533883032743025
43;0.017674988287563635
44;0.015992990765934915
45;0.014471056471321483
46;0.013093953373763099
47;0.011847898962599038
48;0.010720422306469041
49;0.009700239240040558
50;0.008777139428289392
51;0.007941884178034994
52;0.00718611397399382
53;0.0065022648139406985
54;0.005883492505632173
55;0.005323604167830132
56;0.004816996249864891
57;0.004358598449416645
58;0.003943822967225695
59;0.0035685185908554172
60;0.0032289291479629346
61;0.002921655913263834
62;0.002643623592947139
63;0.0023920495461012365
64;0.0021644159351083326
65;0.00195844452627931
66;0.0017720738885252296
67;0.0016034387618621107
68;0.0014508513892620885
69;0.0013127846250137935
70;0.0011878566505347857
71;0.001074817144666739
72;0.0009725347700410342
73;0.0008799858502741252
74;0.0007962441246702183
75;0.0007204714778929026
76;0.0006519095518251662
77;0.0005898721556664625
78;0.0005337383983045478
79;0.00048294647422853583
80;0.00043698804079051823
81;0.00039540313054148524
82;0.0003577755477224928
83;0.0003237287028376218
84;0.0002929218436197242
85;0.00026504664466720445
86;0.00023982412161976734
87;0.0002170018389891723
88;0.00019635138370001774
89;0.00017766607905491213
90;0.00016075891624461945
91;0.00014546068270104032
92;0.00013161826856095734
93;0.00011909313429106021
94;0.00010775992413773274
95;9.7505211524537e-05
96;8.822636384091202e-05
97;7.9830515260512e-05
98;7.223363730880199e-05
99;6.535969787784237e-05
100;5.913990027139729e-05
101;5.3511994664475205e-05
102;4.84196550861578e-05
103;4.381191569035076e-05
104;3.964266067246614e-05
105;3.587016272694996e-05
106;3.245666542638306e-05
107;2.936800534246546e-05
108;2.6573270126942717e-05
109;2.4044489130434952e-05
110;2.1756353462776466e-05
111;1.9685962693136338e-05
112;1.781259565480972e-05
113;1.6117503060816584e-05
114;1.4583719854735957e-05
115;1.3195895418719048e-05
116;1.1940139939346275e-05
117;1.0803885393706125e-05
118;9.77575976439747e-06
119;8.84547322455723e-06
120;8.00371515381458e-06
121;7.242060954472857e-06
122;6.552887735304259e-06
123;5.9292980190922155e-06
124;5.3650507103611315e-06
125;4.8544986323951595e-06
126;4.392532008395526e-06
127;3.974527321116918e-06
128;3.5963010391528118e-06
129;3.25406774674707e-06
130;2.9444022580807126e-06
131;2.664205336860997e-06
132;2.4106726781229293e-06
133;2.181266841802584e-06
134;1.973691857184103e-06
135;1.7858702440530621e-06
136;1.6159222205762196e-06
137;1.4621468898131212e-06
138;1.323005216567814e-06
139;1.1971046242073265e-06
140;1.0831850572866656e-06
141;9.80106370490398e-07
142;8.868369176751276e-07
143;8.024432268081316e-07
144;7.260806574655139e-07
145;6.569849473869478e-07
146;5.944645634820957e-07
147;5.378937807350134e-07
148;4.867064197378703e-07
149;4.403901801771408e-07
150;3.984815135598752e-07
151;3.605609838645782e-07
152;3.262490696845303e-07
153;2.9520236584998433e-07
154;2.671101465138067e-07
155;2.4169125530275985e-07
156;2.1869129141001877e-07
157;1.9788006346639107e-07
158;1.7904928570772123e-07
159;1.6201049338095735e-07
160;1.4659315652555743e-07
161;1.3264297325232644e-07
162;1.2002032543824794e-07
163;1.0859888138137992e-07
164;9.82643314307211e-08
165;8.891324393680366e-08
166;8.045203007297876e-08
167;7.279600716698562e-08
168;6.58685511683024e-08
169;5.9600329768896136e-08
170;5.392860850217984e-08
171;4.879662287538442e-08
172;4.4153010251437384e-08
173;3.99512957944258e-08
174;3.6149427333819075e-08
175;3.2709354492211467e-08
176;2.95966478643555e-08
177;2.678015443610298e-08
178;2.4231685794567638e-08
179;2.192573600901519e-08
180;1.9839226358935412e-08
181;1.7951274354450043e-08
182;1.624298473733575e-08
183;1.4697260370928358e-08
184;1.3298631126233024e-08
185;1.2033099051673359e-08
186;1.0887998276887062e-08
187;9.851868248438488e-09
188;8.914339028747519e-09
189;8.066027510269076e-09
190;7.298443506198908e-09
191;6.6039047778303265e-09
192;5.975460148127342e-09
193;5.406819932008309e-09
194;4.892292987063754e-09
195;4.426729754690209e-09
196;4.00547072157684e-09
197;3.6242997857302274e-09
198;3.279402060308415e-09
199;2.9673256929512683e-09
200;2.684947318481796e-09
201;2.4294407992176378e-09
202;2.198248940035311e-09
203;1.9890578951018325e-09
204;1.79977401012798e-09
205;1.62850286837243e-09
206;1.4735303306822615e-09
207;1.333305379812214e-09
208;1.2064245973227363e-09
209;1.0916181176965757e-09
210;9.877369190978457e-10
211;8.937413235752869e-10
212;8.086905916159054e-10
213;7.317335069077075e-10
214;6.62099857080767e-10
215;5.990927251629404e-10
