;mmol/l
;Br
1;1.412509529777831
2;2.690601005653191
3;2.4345564669201893
4;2.2028777875908125
5;1.9932462495724377
6;1.8035637899729842
7;1.6319320029823046
8;1.4766331399887604
9;1.3361129177737616
10;1.2089649627229029
11;1.0939167353661314
12;0.9898167943750167
13;0.8956232725509203
14;0.8103934494678914
15;0.7332743164097816
16;0.66349403917231
17;0.6003542332869228
18;0.5432229743542973
19;0.49152847353255674
20;0.4447533548823551
21;0.402429477294581
22;0.3641332491767895
23;0.32948138900617097
24;0.29812708931924536
25;0.26975654574620184
26;0.24408581635129248
27;0.22085797984650288
28;0.19984056423694765
29;0.18082322016300906
30;0.16361561565324498
31;0.1480455312180461
32;0.13395713621909885
33;0.12120942926398078
34;0.10967482701683265
35;0.09923788730145135
36;0.08979415371718877
37;0.08124911020418515
38;0.07351723509487405
39;0.06652114518438845
40;0.06019082125343725
41;0.05446290729242414
42;0.04928007641320889
43;0.04459045710234271
44;0.040347114073526986
45;0.036507578523492484
46;0.033033423089942004
47;0.02988987725759257
48;0.027045479363171802
49;0.0244717617165172
50;0.022142965686364667
51;0.02003578389930906
52;0.018129126971777258
53;0.01640391244038901
54;0.014842873778249544
55;0.013430387585744963
56;0.012152317226307682
57;0.010995871342206157
58;0.00994947583433742
59;0.009002658024753045
60;0.008145941842578256
61;0.007370752984309599
62;0.00666933309930354
63;0.0060346621415955795
64;0.005460388110920697
65;0.0049407634797597345
66;0.004470587670152162
67;0.004045155004563878
68;0.0036602076098848197
69;0.0033118928032037508
70;0.002996724532862758
71;0.002711548488880556
72;0.00245351053355799
73;0.0022200281363086408
74;0.002008764526824694
75;0.0018176053078942818
76;0.0016446372938035178
77;0.0014881293625308228
78;0.001346515130095888
79;0.0012183772736623173
80;0.001102433346494303
81;0.0009975229427986478
82;0.000902596083993561
83;0.0008167027101701014
84;0.0007389831715732849
85;0.0006686596249383958
86;0.0006050282485741514
87;0.000547452198278654
88;0.0004953552335885674
89;0.0004482159505708786
90;0.00040556256343708723
91;0.00036696818275245923
92;0.0003320465429830835
93;0.00030044813662057936
94;0.00027185671619348007
95;0.0002459861291562432
96;0.00022257745397839527
97;0.00020139640877082888
98;0.00018223100651391138
99;0.00016488943342014164
100;0.0001491981291972933
101;0.00013500004999867442
102;0.00012215309667552607
103;0.00011052869260097989
104;0.00010001049683196083
105;9.0493239729925e-05
106;8.188166938693447e-05
107;7.408959831254789e-05
108;6.703904084044719e-05
109;6.0659432621677445e-05
110;5.48869243929249e-05
111;4.96637429516291e-05
112;4.493761294235369e-05
113;4.0661233667458615e-05
114;3.679180568582006e-05
115;3.329060246163817e-05
116;3.0122582776250252e-05
117;2.7256040023836755e-05
118;2.4662284881053208e-05
119;2.2315358174639456e-05
120;2.0191771073288417e-05
121;1.8270270003527474e-05
122;1.653162393681165e-05
123;1.4958431918926109e-05
124;1.3534948915387775e-05
125;1.2246928229848094e-05
126;1.1081478918367457e-05
127;1.0026936772515531e-05
128;9.072747580052766e-06
129;8.209361494826939e-06
130;7.428137458703037e-06
131;6.721256718949052e-06
132;6.081644575530709e-06
133;5.502899575135603e-06
134;4.9792294432768755e-06
135;4.505393113263277e-06
136;4.076648271842139e-06
137;3.688703896534399e-06
138;3.3376773096393676e-06
139;3.020055319091292e-06
140;2.7326590572523313e-06
141;2.4726121657367796e-06
142;2.2373120078495704e-06
143;2.024403620523453e-06
144;1.8317561450570886e-06
145;1.6574415007649588e-06
146;1.4997150880978123e-06
147;1.3569983281039963e-06
148;1.2278628634807333e-06
149;1.1110162630941463e-06
150;1.005289086894068e-06
151;9.096231817649563e-07
152;8.230610911738577e-07
153;7.447364726236125e-07
154;6.738654270059571e-07
155;6.097386530757699e-07
156;5.517143485258035e-07
157;4.992117866134798e-07
158;4.5170550405245925e-07
159;4.0872004199945855e-07
160;3.698251875023393e-07
161;3.3463166778428113e-07
162;3.02787254270996e-07
163;2.739732373687657e-07
164;2.4790123671170707e-07
165;2.2431031495414238e-07
166;2.0296436622193877e-07
167;1.8364975308556408e-07
168;1.6617316840488335e-07
169;1.503597006463294e-07
170;1.3605108330948457e-07
171;1.2310411094274906e-07
172;1.1138920589504943e-07
173;1.0078912145915247e-07
174;9.119776842721226e-08
175;8.251915331432012e-08
176;7.466641762344282e-08
177;6.756096853639068e-08
178;6.113169233047647e-08
179;5.5314242648477015e-08
180;5.0050396498662526e-08
181;4.528747153952577e-08
182;4.0977798817201506e-08
183;3.7078245678553626e-08
184;3.354978408508545e-08
185;3.035710000721266e-08
186;2.7468239989585676e-08
187;2.4854291350168803e-08
188;2.2489092812400235e-08
189;2.0348972674343288e-08
